date;RefSt;Sensor_O3;Temp;RelHum
18/8/17 0:00;29.0;608.453;21.13;50.93
18/8/17 0:30;25.0;519.850;21.00;52.10
18/8/17 1:30;24.0;434.205;20.00;57.58
18/8/17 2:00;22.0;435.943;20.00;58.63
18/8/17 2:30;16.0;419.277;20.00;54.50
18/8/17 3:00;14.0;393.130;19.27;53.83
18/8/17 3:30;11.0;372.157;19.00;60.93
18/8/17 4:00;10.0;350.880;18.73;64.90
18/8/17 4:30;7.0;350.927;18.00;67.00
18/8/17 5:00;3.0;331.927;18.17;64.00
18/8/17 5:30;4.0;302.853;18.07;64.37
18/8/17 6:00;11.0;291.543;21.23;63.50
18/8/17 6:30;17.0;325.230;23.83;45.23
18/8/17 7:00;22.0;365.843;26.53;32.40
18/8/17 7:30;28.0;414.490;27.53;31.07
18/8/17 8:00;35.0;445.160;26.33;31.63
18/8/17 8:30;50.0;500.100;26.30;31.90
18/8/17 9:00;75.0;850.573;29.00;30.33
18/8/17 9:30;86.0;1.766.167;31.13;29.33
18/8/17 10:00;92.0;2.412.060;32.43;28.60
18/8/17 10:30;98.0;2.640.963;34.97;27.33
18/8/17 11:00;100.0;2.864.531;39.03;25.21
18/8/17 11:30;94.0;3.016.277;39.20;25.10
18/8/17 12:00;101.0;2.966.250;39.17;25.13
18/8/17 12:30;102.0;3.293.657;39.93;24.67
18/8/17 13:00;109.0;3.203.790;39.63;24.93
18/8/17 13:30;127.0;3.410.107;40.13;24.50
18/8/17 14:00;148.0;4.216.340;39.60;24.83
18/8/17 14:30;137.0;4.901.350;37.83;25.80
18/8/17 15:00;126.0;4.548.333;36.00;26.87
18/8/17 15:30;122.0;4.042.677;35.37;27.00
18/8/17 16:00;120.0;3.759.870;35.33;27.00
18/8/17 16:30;125.0;3.663.240;35.00;27.00
18/8/17 17:00;122.0;3.649.940;33.50;27.87
18/8/17 17:30;112.0;3.847.230;31.83;29.00
18/8/17 18:00;112.0;3.730.770;30.17;29.83
18/8/17 18:30;106.0;3.814.833;28.83;30.27
18/8/17 19:00;95.0;3.610.163;28.00;31.00
18/8/17 19:30;86.0;3.075.420;27.07;31.07
18/8/17 20:00;81.0;2.695.867;26.00;32.00
18/8/17 20:30;77.0;2.509.123;25.93;32.00
18/8/17 21:00;71.0;2.279.727;25.00;32.00
18/8/17 21:30;75.0;2.040.903;24.20;32.80
18/8/17 22:00;73.0;2.329.950;24.00;33.03
18/8/17 22:30;61.0;2.225.327;24.00;34.53
18/8/17 23:00;48.0;1.656.283;24.00;33.17
18/8/17 23:30;54.0;1.129.847;23.63;33.00
19/8/17 0:00;50.0;1.226.977;23.13;33.00
19/8/17 0:30;46.0;974.443;22.87;38.13
19/8/17 1:30;43.0;698.819;22.00;43.06
19/8/17 2:00;39.0;754.247;22.00;36.67
19/8/17 2:30;25.0;717.370;21.73;45.47
19/8/17 3:00;25.0;485.740;21.00;49.60
19/8/17 3:30;29.0;466.160;21.00;50.83
19/8/17 4:00;26.0;499.540;21.13;51.23
19/8/17 4:30;29.0;455.637;21.00;50.23
19/8/17 5:00;36.0;512.203;21.00;53.43
19/8/17 5:30;39.0;796.490;21.00;53.27
19/8/17 6:00;39.0;979.380;21.00;52.70
19/8/17 6:30;43.0;941.327;21.40;52.97
19/8/17 7:00;42.0;997.940;22.27;49.87
19/8/17 7:30;37.0;880.743;23.37;47.80
19/8/17 8:00;43.0;651.187;24.30;42.13
19/8/17 8:30;49.0;878.753;24.87;34.17
19/8/17 9:00;61.0;1.057.190;27.40;31.73
19/8/17 9:30;56.0;1.436.750;28.53;30.60
19/8/17 10:00;68.0;1.343.550;28.10;30.93
19/8/17 10:30;74.0;1.899.923;28.27;30.77
19/8/17 11:00;86.0;2.224.250;28.00;31.00
19/8/17 11:30;85.0;3.106.340;29.67;29.90
19/8/17 12:00;86.0;2.914.427;31.33;29.20
19/8/17 12:30;86.0;3.185.630;30.53;29.63
19/8/17 13:00;88.0;3.074.440;31.23;29.23
19/8/17 13:30;92.0;3.049.693;32.90;28.47
19/8/17 14:00;97.0;3.140.463;32.83;28.27
19/8/17 14:30;101.0;3.172.177;34.20;27.67
19/8/17 15:00;102.0;3.086.317;32.37;28.60
19/8/17 15:30;102.0;3.060.550;30.30;29.70
19/8/17 16:00;102.0;3.287.807;29.10;30.00
19/8/17 16:30;98.0;3.264.670;28.70;30.33
19/8/17 17:00;92.0;3.135.977;28.10;30.83
19/8/17 17:30;88.0;3.037.200;26.77;31.23
19/8/17 18:00;83.0;3.106.993;26.00;32.00
19/8/17 18:30;78.0;3.040.028;24.59;33.76
19/8/17 19:00;76.0;2.787.190;24.00;43.87
19/8/17 19:30;72.0;2.774.360;23.83;45.60
19/8/17 20:00;70.0;2.645.567;23.27;47.07
19/8/17 20:30;67.0;2.566.540;23.00;48.00
19/8/17 21:00;63.0;2.413.440;23.00;48.43
19/8/17 21:30;61.0;2.249.407;22.93;50.57
19/8/17 22:00;57.0;2.193.840;22.27;52.07
19/8/17 22:30;55.0;2.032.160;22.00;53.00
19/8/17 23:00;54.0;1.896.960;22.00;54.00
19/8/17 23:30;54.0;1.918.723;22.00;55.27
20/8/17 0:00;45.0;1.877.750;22.00;56.77
20/8/17 0:30;42.0;1.485.700;21.97;59.53
20/8/17 1:30;45.0;1.290.473;22.00;59.47
20/8/17 2:00;47.0;1.351.700;22.00;59.00
20/8/17 2:30;46.0;1.508.577;21.30;58.40
20/8/17 3:00;42.0;1.472.837;21.00;59.53
20/8/17 3:30;38.0;1.297.643;21.00;60.70
20/8/17 4:00;31.0;1.220.603;20.63;60.70
20/8/17 4:30;30.0;881.803;20.00;64.63
20/8/17 5:00;35.0;759.177;20.10;65.90
20/8/17 5:30;33.0;861.087;20.97;65.03
20/8/17 6:00;35.0;852.930;21.00;62.23
20/8/17 6:30;37.0;840.977;21.70;55.77
20/8/17 7:00;41.0;835.950;25.37;45.30
20/8/17 7:30;44.0;988.367;24.40;44.77
20/8/17 8:00;60.0;1.168.810;27.53;31.90
20/8/17 8:30;72.0;1.955.807;26.70;31.40
20/8/17 9:00;73.0;2.683.457;29.07;30.33
20/8/17 9:30;78.0;2.925.040;28.80;30.37
20/8/17 10:00;79.0;3.069.680;28.63;30.50
20/8/17 10:30;81.0;2.966.530;29.80;29.83
20/8/17 11:00;84.0;2.922.980;31.90;28.87
20/8/17 11:30;87.0;3.295.207;31.23;29.17
20/8/17 12:00;87.0;3.398.907;33.97;27.90
20/8/17 12:30;89.0;3.562.687;34.77;27.40
20/8/17 13:00;91.0;3.708.930;36.40;26.50
20/8/17 13:30;104.0;3.638.260;37.13;26.20
20/8/17 14:00;106.0;4.027.013;33.40;28.10
20/8/17 14:30;107.0;3.997.997;32.93;28.33
20/8/17 15:00;104.0;3.865.427;30.73;29.50
20/8/17 15:30;102.0;3.663.580;30.50;29.50
20/8/17 16:00;99.0;3.600.083;29.87;29.93
20/8/17 16:30;95.0;3.549.273;29.30;30.13
20/8/17 17:00;92.0;3.601.713;27.70;31.00
20/8/17 17:30;89.0;3.292.337;28.13;30.87
20/8/17 18:00;90.0;3.024.834;28.00;30.69
20/8/17 18:30;82.0;3.353.960;26.10;31.67
20/8/17 19:00;78.0;3.236.290;24.17;33.50
20/8/17 19:30;73.0;3.051.960;23.87;41.37
20/8/17 20:00;66.0;2.805.917;23.00;46.30
20/8/17 20:30;60.0;2.466.270;22.10;49.47
20/8/17 21:00;55.0;2.194.317;22.00;51.90
20/8/17 21:30;48.0;1.955.757;21.03;54.47
20/8/17 22:00;43.0;1.636.983;21.00;58.83
20/8/17 22:30;40.0;1.344.890;21.00;59.87
20/8/17 23:00;31.0;1.173.623;20.03;62.10
20/8/17 23:30;29.0;848.280;19.77;63.70
21/8/17 0:00;25.0;710.590;19.40;61.87
21/8/17 0:30;23.0;559.240;19.00;63.13
21/8/17 1:30;20.0;485.772;18.00;67.00
21/8/17 2:00;20.0;471.873;18.23;66.77
21/8/17 2:30;11.0;526.597;19.00;64.03
21/8/17 3:00;7.0;386.700;19.00;64.37
21/8/17 3:30;7.0;349.563;18.30;65.60
21/8/17 4:00;4.0;343.940;18.00;66.60
21/8/17 4:30;6.0;319.760;18.00;67.33
21/8/17 5:00;13.0;335.653;18.20;67.73
21/8/17 5:30;15.0;402.120;19.00;62.23
21/8/17 6:00;12.0;439.057;19.00;55.73
21/8/17 6:30;26.0;367.690;19.83;52.43
21/8/17 7:00;39.0;583.007;20.47;51.53
21/8/17 7:30;39.0;837.200;20.90;51.13
21/8/17 8:00;40.0;1.000.520;22.83;47.23
21/8/17 8:30;48.0;1.002.670;24.03;34.53
21/8/17 9:00;54.0;1.178.317;26.17;31.86
21/8/17 9:30;69.0;1.466.703;29.03;30.23
21/8/17 10:00;86.0;2.203.070;28.07;30.83
21/8/17 10:30;92.0;3.001.547;30.70;29.37
21/8/17 11:00;94.0;3.407.057;35.03;27.27
21/8/17 11:30;95.0;3.564.363;35.13;27.13
21/8/17 12:00;95.0;3.679.403;36.53;26.60
21/8/17 12:30;96.0;3.906.720;37.80;25.93
21/8/17 13:00;102.0;3.551.447;38.53;25.53
21/8/17 13:30;100.0;3.956.190;38.27;25.57
21/8/17 14:00;104.0;3.743.980;40.03;24.63
21/8/17 14:30;120.0;3.877.507;38.67;25.33
21/8/17 15:00;137.0;4.059.163;35.57;26.90
21/8/17 15:30;133.0;4.327.937;32.77;28.23
21/8/17 16:00;130.0;4.083.257;31.73;29.00
21/8/17 16:30;126.0;4.110.213;30.43;29.57
21/8/17 17:00;122.0;4.299.177;29.60;30.00
21/8/17 17:30;114.0;4.266.983;28.57;30.43
21/8/17 18:00;103.0;3.876.013;27.67;31.00
21/8/17 18:30;91.0;3.818.350;25.93;31.83
21/8/17 19:00;81.0;3.362.593;24.27;40.63
21/8/17 19:30;74.0;2.955.250;24.00;46.13
21/8/17 20:00;76.0;2.651.240;23.33;47.03
21/8/17 20:30;68.0;2.795.453;23.00;47.50
21/8/17 21:00;63.0;2.257.017;23.00;48.03
21/8/17 21:30;62.0;2.047.987;22.37;49.43
21/8/17 22:00;52.0;1.970.687;22.00;50.83
21/8/17 22:30;47.0;1.419.187;21.93;51.57
21/8/17 23:00;41.0;1.128.437;21.23;51.50
21/8/17 23:30;36.0;900.523;21.00;51.13
22/8/17 0:00;36.0;680.477;21.00;49.80
22/8/17 0:30;34.0;805.423;20.57;49.80
22/8/17 1:30;33.0;577.065;20.00;50.88
22/8/17 2:00;22.0;613.550;19.87;50.77
22/8/17 2:30;19.0;490.520;19.00;54.70
22/8/17 3:00;19.0;469.273;19.00;60.80
22/8/17 3:30;12.0;465.563;19.00;63.87
22/8/17 4:00;9.0;390.813;18.27;66.60
22/8/17 4:30;5.0;361.613;18.00;67.93
22/8/17 5:00;3.0;336.637;18.00;68.40
22/8/17 5:30;3.0;312.437;18.00;68.43
22/8/17 6:00;9.0;306.113;20.13;68.17
22/8/17 6:30;17.0;324.017;24.70;44.73
22/8/17 7:00;18.0;369.593;26.50;31.60
22/8/17 7:30;26.0;370.541;29.48;30.14
22/8/17 8:00;39.0;438.620;25.10;33.80
22/8/17 8:30;57.0;590.387;24.70;34.80
22/8/17 9:00;75.0;1.129.413;28.90;30.33
22/8/17 9:30;92.0;1.894.923;32.60;28.47
22/8/17 10:00;101.0;2.094.353;30.77;29.40
22/8/17 10:30;99.0;2.662.137;34.63;27.57
22/8/17 11:00;88.0;2.899.117;38.20;25.77
22/8/17 11:30;92.0;3.263.163;37.63;25.93
22/8/17 12:00;108.0;3.144.153;38.53;25.47
22/8/17 12:30;132.0;3.694.477;39.03;25.10
22/8/17 13:00;133.0;4.444.603;38.13;25.80
22/8/17 13:30;144.0;4.368.687;40.00;24.67
22/8/17 14:00;150.0;4.610.770;38.67;25.30
22/8/17 14:30;142.0;4.426.633;37.17;26.10
22/8/17 15:00;130.0;4.054.857;34.73;27.47
22/8/17 15:30;118.0;3.869.010;33.30;28.00
22/8/17 16:00;110.0;3.482.100;32.83;28.17
22/8/17 16:30;102.0;3.402.473;31.93;29.00
22/8/17 17:00;93.0;3.175.270;31.00;29.00
22/8/17 17:30;89.0;2.911.353;30.07;29.93
22/8/17 18:00;82.0;2.853.353;29.20;30.10
22/8/17 18:30;74.0;2.667.680;27.60;31.00
22/8/17 19:00;67.0;2.295.140;26.27;31.73
22/8/17 19:30;67.0;2.007.990;25.33;32.00
22/8/17 20:00;67.0;2.023.497;24.97;32.03
22/8/17 20:30;66.0;2.172.717;24.13;32.87
22/8/17 21:00;64.0;2.155.260;24.00;33.00
22/8/17 21:30;60.0;2.173.280;24.00;33.00
22/8/17 22:00;52.0;1.921.410;23.97;33.00
22/8/17 22:30;47.0;1.334.780;22.90;33.10
22/8/17 23:00;45.0;1.027.577;22.60;33.40
22/8/17 23:30;40.0;881.023;21.90;34.13
23/8/17 0:00;33.0;786.387;21.00;37.00
23/8/17 0:30;29.0;580.817;21.00;37.50
23/8/17 1:30;26.0;495.231;20.31;45.13
23/8/17 2:00;19.0;474.780;20.13;46.57
23/8/17 2:30;17.0;425.227;20.00;46.27
23/8/17 3:00;20.0;402.777;19.23;43.20
23/8/17 3:30;18.0;426.580;18.97;47.13
23/8/17 4:00;19.0;400.557;19.00;37.27
23/8/17 4:30;13.0;392.643;19.00;43.30
23/8/17 5:00;9.0;360.723;19.00;47.00
23/8/17 5:30;9.0;326.797;19.00;49.27
23/8/17 6:00;7.0;318.927;19.50;44.47
23/8/17 6:30;10.0;309.080;24.00;32.83
23/8/17 7:00;20.0;314.943;27.23;31.27
23/8/17 7:30;28.0;366.017;28.97;30.24
23/8/17 8:00;43.0;481.127;26.07;31.80
23/8/17 12:30;74.0;3.295.917;38.93;25.20
23/8/17 13:00;80.0;3.574.267;37.83;25.93
23/8/17 13:30;94.0;3.967.610;37.73;26.03
23/8/17 14:00;114.0;4.697.317;37.47;26.00
23/8/17 14:30;119.0;4.984.603;37.90;25.87
23/8/17 15:00;110.0;5.079.237;34.87;27.30
23/8/17 15:30;108.0;4.804.743;34.07;27.93
23/8/17 16:00;112.0;4.514.743;34.10;27.83
23/8/17 16:30;112.0;4.417.450;33.00;28.10
23/8/17 17:00;107.0;4.455.523;32.17;28.67
23/8/17 17:30;100.0;4.569.627;30.30;29.70
23/8/17 18:00;92.0;4.379.447;29.50;30.00
23/8/17 18:30;86.0;3.730.473;28.23;30.77
23/8/17 19:00;79.0;3.495.170;27.07;31.00
23/8/17 19:30;74.0;2.977.627;26.23;31.77
23/8/17 20:00;71.0;2.552.163;26.30;31.70
23/8/17 20:30;62.0;2.260.560;25.90;32.00
23/8/17 21:00;55.0;1.939.210;25.03;32.00
23/8/17 21:30;51.0;1.388.833;24.03;32.97
23/8/17 22:00;47.0;1.068.363;24.00;33.00
23/8/17 22:30;42.0;885.977;23.80;33.00
23/8/17 23:00;48.0;689.230;23.00;33.00
23/8/17 23:30;44.0;995.543;22.83;33.17
24/8/17 0:00;30.0;953.343;21.67;34.00
24/8/17 0:30;32.0;503.570;21.00;34.00
24/8/17 1:30;31.0;455.744;21.00;34.00
24/8/17 2:00;28.0;511.413;21.00;34.00
24/8/17 2:30;26.0;462.027;21.00;34.00
24/8/17 3:00;26.0;419.130;21.00;34.00
24/8/17 3:30;23.0;456.000;20.76;34.24
24/8/17 4:00;19.0;407.353;21.00;34.00
24/8/17 4:30;14.0;389.143;20.23;34.67
24/8/17 5:00;6.0;362.750;19.10;35.00
24/8/17 5:30;8.0;309.250;20.00;35.00
24/8/17 6:00;13.0;297.167;20.33;34.67
24/8/17 6:30;17.0;309.007;20.30;34.70
24/8/17 7:00;31.0;340.963;21.17;34.00
24/8/17 7:30;56.0;338.380;22.00;34.00
24/8/17 8:00;55.0;422.947;22.93;33.30
24/8/17 8:30;55.0;539.517;25.30;32.23
24/8/17 9:00;73.0;753.370;30.30;29.60
24/8/17 9:30;88.0;1.779.577;32.87;28.37
24/8/17 10:00;100.0;2.605.157;30.93;29.20
24/8/17 10:30;105.0;3.373.617;34.07;27.70
24/8/17 11:00;102.0;3.052.590;37.97;25.67
24/8/17 11:30;103.0;3.222.600;37.47;26.00
24/8/17 12:00;103.0;3.799.213;37.37;25.97
24/8/17 12:30;106.0;3.497.867;39.87;24.63
24/8/17 13:00;114.0;3.823.717;40.17;24.63
24/8/17 13:30;124.0;4.085.160;39.37;24.93
24/8/17 14:00;133.0;4.408.913;38.07;25.63
24/8/17 14:30;144.0;4.619.310;37.70;26.00
24/8/17 15:00;149.0;4.929.420;35.90;26.60
24/8/17 15:30;139.0;5.059.273;34.67;27.33
24/8/17 16:00;125.0;4.543.180;33.60;28.00
24/8/17 16:30;114.0;4.059.687;32.67;28.33
24/8/17 17:00;103.0;3.976.237;31.37;29.00
24/8/17 17:30;92.0;3.630.097;30.40;29.60
24/8/17 18:00;84.0;3.213.123;29.70;30.00
24/8/17 18:30;79.0;3.087.100;28.07;30.90
24/8/17 19:00;71.0;2.713.840;26.43;31.57
24/8/17 19:30;65.0;2.210.190;25.63;32.00
24/8/17 20:00;55.0;1.763.717;25.00;32.00
24/8/17 20:30;47.0;1.235.837;24.40;32.60
24/8/17 21:00;46.0;774.803;24.00;33.00
24/8/17 21:30;40.0;721.023;23.17;33.20
24/8/17 22:00;37.0;634.280;22.00;34.00
24/8/17 22:30;32.0;587.407;22.00;34.00
24/8/17 23:00;27.0;506.610;20.83;34.27
24/8/17 23:30;22.0;462.090;20.00;35.00
25/8/17 0:00;25.0;410.677;19.60;35.00
25/8/17 0:30;23.0;420.433;19.33;35.00
25/8/17 1:30;22.0;419.733;18.00;36.00
25/8/17 2:00;20.0;410.440;18.00;36.00
25/8/17 2:30;17.0;420.287;18.00;36.00
25/8/17 3:00;16.0;398.997;17.80;36.13
25/8/17 3:30;14.0;381.727;16.73;44.20
25/8/17 4:00;9.0;370.140;16.03;50.23
25/8/17 4:30;4.0;349.357;16.00;50.93
25/8/17 5:00;4.0;321.497;16.00;52.00
25/8/17 5:30;5.0;312.430;15.70;52.27
25/8/17 6:00;9.0;311.660;17.33;44.63
25/8/17 6:30;15.0;324.440;20.90;34.23
25/8/17 7:00;17.0;347.373;22.83;33.30
25/8/17 7:30;23.0;358.590;24.03;32.70
25/8/17 8:00;29.0;389.880;22.00;34.00
25/8/17 8:30;42.0;441.337;24.73;32.50
25/8/17 9:00;54.0;654.483;29.13;30.37
25/8/17 9:30;79.0;998.547;31.43;29.03
25/8/17 10:00;96.0;2.259.330;31.07;29.20
25/8/17 10:30;102.0;3.184.117;35.30;27.13
25/8/17 11:00;93.0;3.401.343;38.57;25.43
25/8/17 11:30;91.0;3.549.920;37.73;25.67
25/8/17 12:00;93.0;3.688.597;38.13;25.67
25/8/17 12:30;94.0;3.649.090;38.57;25.50
25/8/17 13:00;103.0;4.319.767;37.10;26.17
25/8/17 13:30;111.0;4.566.560;36.97;26.33
25/8/17 14:00;119.0;4.837.183;38.67;25.33
25/8/17 14:30;111.0;4.660.873;36.67;26.47
25/8/17 15:00;107.0;4.105.427;35.13;27.37
25/8/17 15:30;101.0;4.156.952;33.72;27.97
25/8/17 16:00;98.0;3.950.693;33.43;28.00
25/8/17 16:30;98.0;3.888.973;32.70;28.30
25/8/17 17:00;92.0;3.938.993;31.90;29.00
25/8/17 17:30;88.0;3.801.753;30.50;29.50
25/8/17 18:00;81.0;3.660.453;29.73;30.00
25/8/17 18:30;66.0;3.390.593;28.20;30.80
25/8/17 19:00;70.0;2.495.230;26.97;31.33
25/8/17 19:30;75.0;2.471.033;25.83;32.00
25/8/17 20:00;68.0;2.418.037;24.57;32.43
25/8/17 20:30;60.0;2.005.887;24.00;33.00
25/8/17 21:00;56.0;1.409.107;24.00;33.00
25/8/17 21:30;54.0;1.250.577;24.00;33.00
25/8/17 22:00;40.0;1.108.507;23.10;33.00
25/8/17 22:30;28.0;646.940;22.17;33.83
25/8/17 23:00;39.0;434.637;22.00;34.00
25/8/17 23:30;42.0;513.720;21.57;34.00
26/8/17 0:00;37.0;633.453;21.00;34.00
26/8/17 0:30;29.0;647.063;21.00;34.00
26/8/17 1:30;24.0;427.425;20.00;36.44
26/8/17 2:00;28.0;406.050;19.83;35.00
26/8/17 2:30;20.0;445.820;19.00;38.80
26/8/17 3:00;22.0;391.347;19.00;45.40
26/8/17 3:30;29.0;406.587;19.00;35.00
26/8/17 4:00;13.0;485.183;19.00;35.00
26/8/17 4:30;11.0;360.767;18.87;39.87
26/8/17 5:00;10.0;325.063;18.00;51.00
26/8/17 5:30;9.0;313.937;18.00;48.43
26/8/17 6:00;14.0;302.669;18.00;52.97
26/8/17 6:30;20.0;325.433;21.63;38.43
26/8/17 7:00;27.0;368.567;25.13;32.27
26/8/17 7:30;39.0;412.650;26.50;31.70
26/8/17 8:00;44.0;533.813;24.03;32.97
26/8/17 8:30;63.0;612.580;26.13;31.63
26/8/17 9:00;77.0;1.156.647;30.80;29.43
26/8/17 9:30;85.0;2.040.270;32.17;28.63
26/8/17 10:00;92.0;2.429.220;30.80;29.33
26/8/17 10:30;93.0;3.175.977;34.97;27.27
26/8/17 11:00;100.0;3.627.727;39.20;25.03
26/8/17 11:30;101.0;3.582.880;41.40;24.00
26/8/17 12:00;101.0;3.744.100;40.83;24.23
26/8/17 12:30;101.0;3.330.520;41.20;24.10
26/8/17 13:00;103.0;3.487.920;41.33;24.03
26/8/17 13:30;111.0;3.738.023;40.13;24.60
26/8/17 14:00;112.0;3.662.073;38.33;25.63
26/8/17 14:30;111.0;3.535.630;37.50;26.10
26/8/17 15:00;111.0;3.221.400;36.47;26.43
26/8/17 15:30;105.0;3.068.433;35.50;27.00
26/8/17 16:00;104.0;3.025.273;35.93;27.00
26/8/17 16:30;103.0;2.936.313;35.07;27.00
26/8/17 17:00;98.0;3.083.003;33.47;28.00
26/8/17 17:30;90.0;2.906.490;31.97;28.83
26/8/17 18:00;83.0;2.775.587;29.53;30.00
26/8/17 18:30;77.0;2.507.503;28.00;31.00
26/8/17 19:00;73.0;2.287.267;27.07;31.00
26/8/17 19:30;73.0;2.100.830;26.03;31.97
26/8/17 20:00;68.0;2.049.093;25.63;32.00
26/8/17 20:30;62.0;1.885.017;24.90;32.10
26/8/17 21:00;58.0;1.672.677;24.00;33.00
26/8/17 21:30;57.0;1.457.083;24.00;33.00
26/8/17 22:00;49.0;1.294.580;24.00;33.00
26/8/17 22:30;44.0;938.513;24.00;33.00
26/8/17 23:00;37.0;700.630;23.67;33.00
26/8/17 23:30;35.0;568.163;22.93;33.07
27/8/17 0:00;33.0;500.220;22.00;34.00
27/8/17 0:30;36.0;475.217;22.00;34.00
27/8/17 1:30;20.0;429.650;21.63;47.63
27/8/17 2:00;25.0;366.257;21.00;40.17
27/8/17 2:30;21.0;379.267;21.00;38.63
27/8/17 3:00;17.0;366.113;21.00;48.47
27/8/17 3:30;22.0;340.927;21.00;42.27
27/8/17 4:00;19.0;397.827;21.00;38.23
27/8/17 4:30;14.0;390.577;20.73;51.33
27/8/17 5:00;11.0;323.680;20.03;53.93
27/8/17 5:30;11.0;306.360;20.03;52.23
27/8/17 6:00;14.0;294.817;20.47;51.17
27/8/17 6:30;17.0;307.733;22.90;48.37
27/8/17 7:00;27.0;320.260;23.37;35.53
27/8/17 7:30;33.0;378.293;24.53;32.47
27/8/17 8:00;43.0;441.273;25.30;32.00
27/8/17 8:30;59.0;580.503;28.47;30.53
27/8/17 9:00;82.0;1.025.237;33.13;28.27
27/8/17 9:30;85.0;1.921.400;33.73;27.93
27/8/17 10:00;85.0;2.192.793;33.40;28.00
27/8/17 10:30;89.0;2.272.927;35.47;27.00
27/8/17 11:00;97.0;2.322.203;37.90;25.80
27/8/17 11:30;99.0;2.524.787;36.63;26.57
27/8/17 12:00;99.0;2.358.317;39.07;25.23
27/8/17 12:30;97.0;2.399.317;40.93;24.13
27/8/17 13:00;97.0;2.499.447;41.63;24.00
27/8/17 13:30;99.0;2.492.050;41.30;24.07
27/8/17 14:00;103.0;2.667.873;41.10;24.23
27/8/17 14:30;107.0;3.054.300;40.67;24.30
27/8/17 15:00;110.0;3.231.620;38.67;25.30
27/8/17 15:30;100.0;3.525.463;34.63;27.57
27/8/17 16:00;99.0;3.361.052;32.59;28.41
27/8/17 16:30;97.0;3.348.617;31.70;29.00
27/8/17 17:00;92.0;3.363.370;30.13;29.87
27/8/17 17:30;87.0;2.863.197;28.63;30.50
27/8/17 18:00;84.0;2.565.347;27.47;31.00
27/8/17 18:30;78.0;2.504.203;27.00;31.00
27/8/17 19:00;74.0;2.077.510;26.83;31.17
27/8/17 19:30;65.0;1.828.653;26.10;31.90
27/8/17 20:00;63.0;1.404.210;26.00;32.00
27/8/17 20:30;61.0;1.317.460;25.73;32.00
27/8/17 21:00;52.0;1.295.017;25.00;34.60
27/8/17 21:30;51.0;875.997;25.00;32.00
27/8/17 22:00;53.0;851.620;25.00;32.00
27/8/17 22:30;51.0;842.047;24.63;32.37
27/8/17 23:00;42.0;825.383;24.00;33.33
27/8/17 23:30;46.0;656.867;24.00;37.80
28/8/17 0:00;32.0;827.483;24.00;35.53
28/8/17 0:30;30.0;513.130;23.03;36.67
28/8/17 1:30;22.0;353.075;21.56;49.00
28/8/17 2:00;22.0;387.027;21.00;51.00
28/8/17 2:30;20.0;392.097;21.00;51.00
28/8/17 3:00;17.0;375.390;20.67;51.63
28/8/17 3:30;13.0;363.870;20.00;53.87
28/8/17 4:00;11.0;331.003;20.00;54.00
28/8/17 4:30;9.0;314.320;20.00;53.00
28/8/17 5:00;4.0;309.430;19.47;52.53
28/8/17 5:30;4.0;283.513;19.10;56.07
28/8/17 6:00;7.0;279.647;19.93;58.37
28/8/17 6:30;12.0;285.890;22.80;48.47
28/8/17 7:00;18.0;313.810;26.00;32.17
28/8/17 7:30;20.0;324.673;26.27;31.63
28/8/17 8:00;34.0;332.383;25.20;32.27
28/8/17 8:30;46.0;437.497;27.83;30.87
28/8/17 9:00;67.0;697.333;32.37;28.57
28/8/17 9:30;72.0;1.334.233;31.83;28.80
28/8/17 10:00;90.0;1.600.607;32.43;28.63
28/8/17 10:30;99.0;2.377.010;35.20;27.07
28/8/17 11:00;100.0;2.718.863;38.73;25.40
28/8/17 11:30;98.0;2.719.930;40.03;24.77
28/8/17 12:00;93.0;3.188.113;41.50;24.07
28/8/17 12:30;83.0;3.232.377;41.57;24.00
28/8/17 13:00;83.0;3.061.353;42.20;23.70
28/8/17 13:30;94.0;3.043.843;43.23;23.00
28/8/17 14:00;96.0;3.293.800;41.87;23.93
28/8/17 14:30;104.0;3.662.930;39.23;25.10
28/8/17 15:00;112.0;3.424.077;38.07;25.70
28/8/17 15:30;94.0;3.180.669;37.00;26.34
28/8/17 16:00;87.0;3.157.777;35.80;27.00
28/8/17 16:30;99.0;3.039.497;33.63;28.00
28/8/17 17:00;94.0;2.772.773;31.40;29.00
28/8/17 17:30;88.0;2.531.367;31.40;29.20
28/8/17 18:00;79.0;2.437.577;29.33;30.07
28/8/17 18:30;77.0;2.136.613;27.67;31.00
28/8/17 19:00;70.0;2.095.547;26.20;31.80
28/8/17 19:30;70.0;1.808.463;26.00;32.00
28/8/17 20:00;69.0;1.783.577;25.20;32.00
28/8/17 20:30;66.0;1.728.763;25.30;32.00
28/8/17 21:00;60.0;1.470.900;26.00;32.00
28/8/17 21:30;52.0;1.095.567;25.63;32.00
28/8/17 22:00;52.0;802.530;25.13;32.00
28/8/17 22:30;48.0;788.680;25.10;32.00
28/8/17 23:00;46.0;615.690;25.00;32.00
28/8/17 23:30;49.0;600.100;25.00;32.00
29/8/17 0:00;43.0;668.220;24.23;32.77
29/8/17 0:30;35.0;567.670;24.00;33.00
29/8/17 1:30;33.0;404.031;22.31;43.00
29/8/17 2:00;21.0;433.853;22.00;38.33
29/8/17 2:30;19.0;332.593;21.70;38.33
